date,Appliances,lights,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,T_int_avg,RH_int_avg
2016-01-12 02:50:00,40,0,4.87,738.8,92.0,4.166666667,40.0,3.67,19.60452380857143,47.53857142857144
2016-01-12 03:00:00,30,0,4.8,738.9,92.0,4.0,40.0,3.6,19.582857144285715,47.573333334285714
2016-01-12 03:10:00,20,0,4.82,739.0166667,92.16666667,4.333333333,40.0,3.63,19.55761904714285,47.60285714428572
2016-01-12 03:20:00,20,0,4.83,739.1333333,92.33333333,4.666666667,40.0,3.67,19.537142857142857,47.66142857142857
2016-01-12 03:30:00,40,0,4.85,739.25,92.5,5.0,40.0,3.7,19.504285714285714,47.65476190428571
2016-01-12 03:40:00,50,0,4.87,739.3666667,92.66666667,5.333333333,40.0,3.73,19.47571428571429,47.64904761857143
2016-01-12 03:50:00,50,0,4.88,739.4833333,92.83333333,5.666666667,40.0,3.77,19.458571428571428,47.65285714285715
2016-01-12 04:00:00,40,0,4.9,739.6,93.0,6.0,40.0,3.8,19.42,47.66285714285714
2016-01-12 04:10:00,50,0,4.92,739.65,92.66666667,5.833333333,40.0,3.77,19.395714284285717,47.625952381428576
2016-01-12 04:20:00,40,0,4.93,739.7,92.33333333,5.666666667,40.0,3.73,19.372857142857143,47.60285714285715
2016-01-12 04:30:00,40,0,4.95,739.75,92.0,5.5,40.0,3.7,19.358095238571423,47.59857142857143
2016-01-12 04:40:00,40,0,4.97,739.8,91.66666667,5.333333333,40.0,3.67,19.343333334285717,47.62666666714285
2016-01-12 04:50:00,60,0,4.98,739.85,91.33333333,5.166666667,40.0,3.63,19.31952381,47.58714285714286
2016-01-12 05:00:00,50,0,5.0,739.9,91.0,5.0,40.0,3.6,19.305714285714288,47.61238095142858
2016-01-12 05:10:00,50,0,4.98,739.9666667,91.66666667,4.833333333,40.0,3.68,19.282738095714283,47.61119047571429
2016-01-12 05:20:00,40,0,4.97,740.0333333,92.33333333,4.666666667,40.0,3.77,19.24428571428572,47.55404761857143
2016-01-12 05:30:00,40,0,4.95,740.1,93.0,4.5,40.0,3.85,19.23238095285714,47.540952381428575
2016-01-12 05:40:00,40,0,4.93,740.1666667,93.66666667,4.333333333,40.0,3.93,19.24666666714285,47.54619047714287
2016-01-12 05:50:00,40,0,4.92,740.2333333,94.33333333,4.166666667,40.0,4.02,19.24190476142857,47.52857142857143
2016-01-12 06:00:00,50,0,4.9,740.3,95.0,4.0,40.0,4.1,19.193333332857144,47.55285714285714
2016-01-12 06:10:00,70,10,4.93,740.4333333,94.66666667,4.166666667,38.16666667,4.1,19.178571428571427,47.58119047571429
2016-01-12 06:20:00,40,0,4.97,740.5666667,94.33333333,4.333333333,36.33333333,4.1,19.15380952428572,47.63952381000001
2016-01-12 06:30:00,30,0,5.0,740.7,94.0,4.5,34.5,4.1,19.148571428571437,47.69000000142857
2016-01-12 06:40:00,20,10,5.03,740.8333333,93.66666667,4.666666667,32.66666667,4.1,19.13828571428572,47.68952381
2016-01-12 06:50:00,30,0,5.07,740.9666667,93.33333333,4.833333333,30.83333333,4.1,19.121428571428574,47.73702380857143
2016-01-12 07:00:00,40,10,5.1,741.1,93.0,5.0,29.0,4.1,19.099047618571426,47.76952380857143
2016-01-12 07:10:00,50,10,5.1,741.2166667,92.66666667,5.0,30.83333333,4.05,19.10380952428571,47.82285714285714
2016-01-12 07:20:00,60,20,5.1,741.3333333,92.33333333,5.0,32.66666667,4.0,19.07047619142857,47.736666667142856
2016-01-12 07:30:00,60,20,5.1,741.45,92.0,5.0,34.5,3.95,19.055357142857144,47.60476190571429
2016-01-12 07:40:00,70,20,5.1,741.5666667,91.66666667,5.0,36.33333333,3.9,19.019523810000003,47.570952381428576
2016-01-12 08:00:00,140,20,5.1,741.8,91.0,5.0,40.0,3.8,18.99095238142857,47.58761904857143
2016-01-12 08:20:00,90,10,5.0,741.9666667,91.0,5.0,40.0,3.67,19.012222221428573,47.796349205714286
2016-01-12 08:30:00,60,0,4.95,742.05,91.0,5.0,40.0,3.6,18.99142857142857,47.50880952428572
2016-01-12 08:40:00,60,0,4.9,742.1333333,91.0,5.0,40.0,3.53,18.95904761857143,47.281904762857145
2016-01-12 08:50:00,60,0,4.85,742.2166667,91.0,5.0,40.0,3.47,18.954285714285717,47.15119047571428
2016-01-12 09:00:00,50,0,4.8,742.3,91.0,5.0,40.0,3.4,18.944761905714284,46.97619047571429
2016-01-12 09:10:00,60,0,4.88,742.3833333,91.0,5.0,38.16666667,3.48,18.90571428571429,46.79857143
2016-01-12 09:20:00,50,0,4.97,742.4666667,91.0,5.0,36.33333333,3.57,18.90523809571429,46.63333333428572
2016-01-12 09:30:00,30,0,5.05,742.55,91.0,5.0,34.5,3.65,18.886190475714283,46.39023809571429
2016-01-12 09:40:00,40,0,5.13,742.6333333,91.0,5.0,32.66666667,3.73,18.86523809428572,46.082857141428576
2016-01-12 09:50:00,30,0,5.22,742.7166667,91.0,5.0,30.83333333,3.82,18.86142857142857,45.93666666714286
2016-01-12 10:00:00,260,0,5.3,742.8,91.0,5.0,29.0,3.9,18.85571428571429,45.80095238
2016-01-12 10:10:00,500,0,5.48,742.8833333,90.16666667,5.0,30.83333333,3.95,18.84,45.77047619142856
2016-01-12 10:20:00,450,0,5.67,742.9666667,89.33333333,5.0,32.66666667,4.0,18.87238095285714,46.07761904714285
2016-01-12 10:30:00,50,10,5.85,743.05,88.5,5.0,34.5,4.05,18.939047618571436,46.248571427142856
2016-01-12 10:40:00,60,0,6.03,743.1333333,87.66666667,5.0,36.33333333,4.1,19.017142855714287,46.07809523857144
2016-01-12 10:50:00,60,0,6.22,743.2166667,86.83333333,5.0,38.16666667,4.15,19.03095238142857,45.89904762
2016-01-12 11:00:00,50,0,6.4,743.3,86.0,5.0,40.0,4.2,19.04142857,45.75476190571429
2016-01-12 11:10:00,50,0,6.5,743.3333333,85.16666667,5.333333333,38.0,4.17,19.09,45.64285714428571
2016-01-12 11:20:00,50,0,6.6,743.3666667,84.33333333,5.666666667,36.0,4.13,19.077619048571428,45.50857142857142
2016-01-12 11:30:00,60,0,6.7,743.4,83.5,6.0,34.0,4.1,19.081190475714287,45.45238095142857
2016-01-12 11:40:00,60,0,6.8,743.4333333,82.66666667,6.333333333,32.0,4.07,19.078095238571425,45.29761904714286
2016-01-12 11:50:00,60,0,6.9,743.4666667,81.83333333,6.666666667,30.0,4.03,19.08047619,45.16166666714286
2016-01-12 12:00:00,60,0,7.0,743.5,81.0,7.0,28.0,4.0,19.107619047142855,45.07857142857143
2016-01-12 12:10:00,190,0,7.08,743.5,80.66666667,7.0,30.0,4.02,19.11154761857143,44.97857142857144
2016-01-12 12:20:00,220,0,7.17,743.5,80.33333333,7.0,32.0,4.03,19.11095238142857,45.02904761857143
2016-01-12 12:30:00,170,0,7.25,743.5,80.0,7.0,34.0,4.05,19.11940476142857,45.00484127
2016-01-12 12:40:00,390,0,7.33,743.5,79.66666667,7.0,36.0,4.07,19.107619047142855,45.00895238142857
2016-01-12 12:50:00,90,0,7.42,743.5,79.33333333,7.0,38.0,4.08,19.06714285714286,45.024
2016-01-12 13:00:00,60,0,7.5,743.5,79.0,7.0,40.0,4.1,19.076666667142856,45.28333333285714
2016-01-12 13:10:00,290,0,7.42,743.5,79.33333333,7.166666667,40.0,4.07,19.027619048571427,45.24964285714286
2016-01-12 13:20:00,130,0,7.33,743.5,79.66666667,7.333333333,40.0,4.03,19.027619048571427,45.20401785714285
2016-01-12 13:30:00,140,0,7.25,743.5,80.0,7.5,40.0,4.0,19.003809524285717,45.09833333142857
2016-01-12 13:40:00,240,0,7.17,743.5,80.33333333,7.666666667,40.0,3.97,18.985714285714284,44.969722222857136
2016-01-12 13:50:00,50,0,7.08,743.5,80.66666667,7.833333333,40.0,3.93,18.98928571428571,44.90729025
2016-01-12 14:00:00,60,0,7.0,743.5,81.0,8.0,40.0,3.9,19.008253968571427,44.844
2016-01-12 14:10:00,60,0,6.98,743.55,80.16666667,7.5,40.0,3.73,19.023333332857145,44.76080952428571
2016-01-12 14:20:00,60,0,6.97,743.6,79.33333333,7.0,40.0,3.57,19.023333332857145,44.68619047571429
2016-01-12 14:30:00,370,0,6.95,743.65,78.5,6.5,40.0,3.4,18.98857142857143,44.63857142857144
2016-01-12 14:40:00,200,0,6.93,743.7,77.66666667,6.0,40.0,3.23,18.990714285714287,44.62523809571428
2016-01-12 14:50:00,70,0,6.92,743.75,76.83333333,5.5,40.0,3.07,18.94047619142857,44.59333333285714
2016-01-12 15:00:00,50,0,6.9,743.8,76.0,5.0,40.0,2.9,18.93226190428572,44.57761904857143
2016-01-12 15:10:00,40,0,6.8,743.8166667,77.0,4.833333333,40.0,3.0,18.90476190428572,44.58285714285715
2016-01-12 15:20:00,40,0,6.7,743.8333333,78.0,4.666666667,40.0,3.1,18.899047618571423,44.55428571428571
2016-01-12 15:30:00,30,0,6.6,743.85,79.0,4.5,40.0,3.2,18.956547618571427,44.51392857142857
2016-01-12 15:40:00,30,0,6.5,743.8666667,80.0,4.333333333,40.0,3.3,19.03047619,44.45428571285715
2016-01-12 15:50:00,30,0,6.4,743.8833333,81.0,4.166666667,40.0,3.4,19.089285714285715,44.34071428428571
2016-01-12 16:00:00,30,0,6.3,743.9,82.0,4.0,40.0,3.5,19.11551020428572,44.18610544142857
2016-01-12 16:10:00,40,0,6.33,743.95,80.83333333,4.5,38.16666667,3.3,19.08963925,44.14365079428571
2016-01-12 16:20:00,50,0,6.37,744.0,79.66666667,5.0,36.33333333,3.1,19.040432901428574,44.04814285714286
2016-01-12 16:30:00,40,0,6.4,744.05,78.5,5.5,34.5,2.9,19.022244898571437,44.02761904714286
2016-01-12 16:40:00,40,0,6.43,744.1,77.33333333,6.0,32.66666667,2.7,18.97040476142857,43.95070887428572
2016-01-12 16:50:00,40,0,6.47,744.15,76.16666667,6.5,30.83333333,2.5,18.94556318714286,43.894553571428574
2016-01-12 17:00:00,60,0,6.5,744.2,75.0,7.0,29.0,2.3,18.92222222285714,43.87243867285714
2016-01-12 17:10:00,60,10,6.32,744.2833333,76.66666667,7.0,30.83333333,2.43,18.898571428571422,43.85470779142857
2016-01-12 17:20:00,210,20,6.13,744.3666667,78.33333333,7.0,32.66666667,2.57,18.897142857142853,43.850497835714286
2016-01-12 17:30:00,380,20,5.95,744.45,80.0,7.0,34.5,2.7,18.873347762857144,44.03056277142857
2016-01-12 18:20:00,70,20,5.2,744.8,87.0,6.666666667,40.0,3.2,19.046904762857142,44.59952380857144
2016-01-12 18:30:00,40,10,5.1,744.85,88.0,6.5,40.0,3.25,19.06047619,44.58190476285714
2016-01-12 18:40:00,40,0,5.0,744.9,89.0,6.333333333,40.0,3.3,19.107142857142858,44.54595238142856
2016-01-12 18:50:00,30,0,4.9,744.95,90.0,6.166666667,40.0,3.35,19.07119047571428,44.47273809571429
2016-01-12 19:00:00,50,0,4.8,745.0,91.0,6.0,40.0,3.4,19.05285714285714,44.38952381
2016-01-12 19:10:00,50,0,4.75,745.0333333,91.33333333,6.166666667,40.0,3.4,19.04047619142857,44.31285714285714
2016-01-12 19:20:00,60,0,4.7,745.0666667,91.66666667,6.333333333,40.0,3.4,19.014761904285717,44.29809523857143
2016-01-12 19:30:00,50,0,4.65,745.1,92.0,6.5,40.0,3.4,19.00047619,44.32714285714285
2016-01-12 19:40:00,60,0,4.6,745.1333333,92.33333333,6.666666667,40.0,3.4,18.981428571428573,44.34047619142857
2016-01-12 19:50:00,60,0,4.55,745.1666667,92.66666667,6.833333333,40.0,3.4,18.967142857142857,44.34
2016-01-12 20:00:00,60,0,4.5,745.2,93.0,7.0,40.0,3.4,18.967142857142854,44.32523809571428
2016-01-12 20:10:00,50,0,4.53,745.3166667,92.66666667,6.833333333,40.0,3.4,18.943333334285715,44.277619047142856
2016-01-12 20:20:00,50,0,4.57,745.4333333,92.33333333,6.666666667,40.0,3.4,18.899047618571423,44.22904761857142
2016-01-12 20:30:00,50,0,4.6,745.55,92.0,6.5,40.0,3.4,18.89428571428571,44.21071428571428
2016-01-12 20:40:00,50,0,4.63,745.6666667,91.66666667,6.333333333,40.0,3.4,18.890000000000004,44.20190476285713
2016-01-12 20:50:00,50,0,4.67,745.7833333,91.33333333,6.166666667,40.0,3.4,18.85,44.1638095242857
2016-01-12 21:00:00,60,0,4.7,745.9,91.0,6.0,40.0,3.4,18.82571428571429,44.11571428571428
2016-01-12 21:10:00,60,0,4.8,745.95,90.5,6.166666667,38.16666667,3.42,18.821428571428573,44.09095238142857
2016-01-12 21:20:00,40,0,4.9,746.0,90.0,6.333333333,36.33333333,3.43,18.783333332857143,44.07428571428572
2016-01-12 21:30:00,30,0,5.0,746.05,89.5,6.5,34.5,3.45,18.769047618571427,44.03857142857144
2016-01-12 21:40:00,30,20,5.1,746.1,89.0,6.666666667,32.66666667,3.47,18.73706349142857,44.005
2016-01-12 21:50:00,30,10,5.2,746.15,88.5,6.833333333,30.83333333,3.48,18.74064935,44.08647186285714
2016-01-12 22:00:00,40,0,5.3,746.2,88.0,7.0,29.0,3.5,18.75467532428572,44.16022366571429
2016-01-12 22:10:00,50,10,5.33,746.2666667,87.33333333,6.833333333,30.83333333,3.4,18.758005952857143,44.34765873
2016-01-12 22:20:00,50,0,5.37,746.3333333,86.66666667,6.666666667,32.66666667,3.3,18.77221288571429,44.54641990142858
2016-01-12 22:30:00,50,0,5.4,746.4,86.0,6.5,34.5,3.2,18.76485119,44.71852453142857
2016-01-12 22:40:00,40,0,5.43,746.4666667,85.33333333,6.333333333,36.33333333,3.1,18.768095238571423,44.887142857142855
2016-01-12 22:50:00,50,0,5.47,746.5333333,84.66666667,6.166666667,38.16666667,3.0,18.75922077857143,45.04181818000001
2016-01-12 23:00:00,40,0,5.5,746.6,84.0,6.0,40.0,2.9,18.749940475714286,45.16660714285714
2016-01-12 23:10:00,40,0,5.58,746.7333333,83.33333333,6.333333333,40.0,2.87,18.732257265714285,45.24530612285714
2016-01-12 23:20:00,40,0,5.67,746.8666667,82.66666667,6.666666667,40.0,2.83,18.695873015714284,45.36812641714285
2016-01-12 23:30:00,40,0,5.75,747.0,82.0,7.0,40.0,2.8,18.697857142857146,45.47436508
2016-01-12 23:40:00,50,0,5.83,747.1333333,81.33333333,7.333333333,40.0,2.77,18.708571428571425,45.58380952428571
2016-01-12 23:50:00,50,0,5.92,747.2666667,80.66666667,7.666666667,40.0,2.73,18.71119047571428,45.68223809571428
2016-01-13 00:00:00,50,0,6.0,747.4,80.0,8.0,40.0,2.7,18.692380952857143,45.75803571428572
2016-01-13 00:10:00,30,0,5.88,747.5333333,81.33333333,8.0,37.83333333,2.83,18.685714285714287,45.80224489714286
2016-01-13 00:20:00,20,0,5.77,747.6666667,82.66666667,8.0,35.66666667,2.97,18.691190475714283,45.905
2016-01-13 00:30:00,30,0,5.65,747.8,84.0,8.0,33.5,3.1,18.68441558428572,46.00307936571428
2016-01-13 00:40:00,20,0,5.53,747.9333333,85.33333333,8.0,31.33333333,3.23,18.691825397142857,46.04158730142858
2016-01-13 00:50:00,40,0,5.42,748.0666667,86.66666667,8.0,29.16666667,3.37,18.68598639428572,46.10959183714287
2016-01-13 01:00:00,50,0,5.3,748.2,88.0,8.0,27.0,3.5,18.647823128571424,46.142380952857145
2016-01-13 01:10:00,60,0,5.3,748.3166667,88.5,8.0,26.0,3.57,18.635714285714283,46.19142857142857
2016-01-13 01:20:00,50,0,5.3,748.4333333,89.0,8.0,25.0,3.63,18.635714285714283,46.27095238
2016-01-13 01:30:00,40,0,5.3,748.55,89.5,8.0,24.0,3.7,18.62936508,46.41126984
2016-01-13 01:40:00,40,0,5.3,748.6666667,90.0,8.0,23.0,3.77,18.62142857142857,46.47809523857143
2016-01-13 01:50:00,50,0,5.3,748.7833333,90.5,8.0,22.0,3.83,18.62142857142857,46.639107141428575
2016-01-13 02:00:00,40,0,5.3,748.9,91.0,8.0,21.0,3.9,18.634196428571425,46.79753826571429
2016-01-13 02:10:00,40,0,5.33,749.0833333,90.66666667,8.0,21.5,3.88,18.625,46.85706349285714
2016-01-13 02:20:00,50,0,5.37,749.2666667,90.33333333,8.0,22.0,3.87,18.622857142857143,46.91285714285714
2016-01-13 02:30:00,50,0,5.4,749.45,90.0,8.0,22.5,3.85,18.61642857142857,46.92190476142856
2016-01-13 02:40:00,50,0,5.43,749.6333333,89.66666667,8.0,23.0,3.83,18.61142857142857,46.95134920571428
2016-01-13 02:50:00,40,0,5.47,749.8166667,89.33333333,8.0,23.5,3.82,18.61591575,46.92408425000001
2016-01-13 03:00:00,30,0,5.5,750.0,89.0,8.0,24.0,3.8,18.58912698428572,46.93182539571429
2016-01-13 03:10:00,20,0,5.48,750.2,89.0,8.0,24.0,3.78,18.57809523857143,46.95353174571428
2016-01-13 03:30:00,20,0,5.45,750.6,89.0,8.0,24.0,3.75,18.581587301428574,46.92960317428571
2016-01-13 06:40:00,50,10,5.07,753.5333333,89.33333333,6.333333333,34.33333333,3.4,18.66142857142857,51.631915584285714
2016-01-13 06:50:00,200,0,5.08,753.7166667,89.16666667,6.166666667,37.16666667,3.4,18.659239331428573,51.76703463142858
2016-01-13 07:00:00,110,10,5.1,753.9,89.0,6.0,40.0,3.4,18.67095238142857,51.55761904571428
2016-01-13 07:10:00,80,10,5.08,753.9666667,89.16666667,5.833333333,36.66666667,3.4,18.753333332857142,49.822380952857145
2016-01-13 07:20:00,50,0,5.07,754.0333333,89.33333333,5.666666667,33.33333333,3.4,18.66857142857143,48.625714285714295
2016-01-13 07:30:00,50,0,5.05,754.1,89.5,5.5,30.0,3.4,18.587857142857143,47.94976190571428
2016-01-13 09:40:00,70,20,5.0,755.6666667,88.0,4.666666667,36.33333333,3.13,18.76761904714285,46.00047619142857
2016-01-13 10:00:00,90,20,5.0,755.9,88.0,5.0,40.0,3.1,18.75,45.68476190571429
2016-01-13 10:10:00,60,20,5.08,756.0333333,86.83333333,5.0,38.16666667,2.98,18.736190475714285,45.57095238285715
2016-01-13 10:20:00,70,20,5.17,756.1666667,85.66666667,5.0,36.33333333,2.87,18.733809524285714,45.54309523857143
2016-01-13 10:30:00,80,20,5.25,756.3,84.5,5.0,34.5,2.75,18.72,45.50666666571429
2016-01-13 10:40:00,60,0,5.33,756.4333333,83.33333333,5.0,32.66666667,2.63,18.72571428571429,45.40952380857143
2016-01-13 10:50:00,40,10,5.42,756.5666667,82.16666667,5.0,30.83333333,2.52,18.723333334285712,45.40714285714286
2016-01-13 11:00:00,30,10,5.5,756.7,81.0,5.0,29.0,2.4,18.68952381,45.32
2016-01-13 11:10:00,70,10,5.58,756.7833333,80.16666667,5.166666667,30.83333333,2.35,18.624285714285715,45.01261904857143
2016-01-13 11:20:00,50,10,5.67,756.8666667,79.33333333,5.333333333,32.66666667,2.3,18.61142857142857,45.00761904857143
2016-01-13 11:30:00,80,10,5.75,756.95,78.5,5.5,34.5,2.25,18.596666665714285,44.91285714285714
2016-01-13 11:40:00,80,10,5.83,757.0333333,77.66666667,5.666666667,36.33333333,2.2,18.58857142857143,44.93190476285714
2016-01-13 15:20:00,30,0,6.33,757.3333333,67.0,5.333333333,40.0,0.633,18.60380952428571,41.99952380857143
2016-01-13 15:30:00,30,0,6.35,757.35,66.0,5.0,40.0,0.45,18.66023809428572,41.84785714142857
2016-01-13 15:40:00,40,0,6.37,757.3666667,65.0,4.666666667,40.0,0.267,18.71630952285714,41.68214285714286
2016-01-13 15:50:00,80,0,6.38,757.3833333,64.0,4.333333333,40.0,0.0833,18.765238095714288,41.51666666714285
2016-01-13 16:00:00,70,0,6.4,757.4,63.0,4.0,40.0,-0.1,18.81952380857143,41.55428571428571
2016-01-13 16:10:00,80,0,6.17,757.3833333,64.33333333,3.833333333,40.0,-0.0667,18.85761904714285,41.59095238142857
2016-01-13 16:20:00,70,0,5.93,757.3666667,65.66666667,3.666666667,40.0,-0.0333,18.86285714285714,41.62952381
2016-01-13 16:30:00,80,0,5.7,757.35,67.0,3.5,40.0,0.0,18.85952381,41.75190476142858
2016-01-13 16:40:00,80,0,5.47,757.3333333,68.33333333,3.333333333,40.0,0.0333,18.83809523714286,41.875
2016-01-13 16:50:00,100,0,5.23,757.3166667,69.66666667,3.166666667,40.0,0.0667,18.822857142857146,41.91476190428572
2016-01-13 17:00:00,90,0,5.0,757.3,71.0,3.0,40.0,0.1,18.79904762,41.847142857142856
2016-01-13 17:10:00,100,10,4.78,757.3,72.0,3.0,40.0,0.0833,18.776190475714284,41.78666666714286
2016-01-13 17:20:00,90,0,4.57,757.3,73.0,3.0,40.0,0.0667,18.77666666714285,41.730952380000005
2016-01-13 17:30:00,110,0,4.35,757.3,74.0,3.0,40.0,0.05,18.78,41.71047619
2016-01-13 17:40:00,90,10,4.13,757.3,75.0,3.0,40.0,0.0333,18.75952381,41.71
2016-01-13 17:50:00,100,0,3.92,757.3,76.0,3.0,40.0,0.0167,18.75904762,41.69523809571428
2016-01-13 18:00:00,100,10,3.7,757.3,77.0,3.0,40.0,0.0,18.773809524285717,41.72190476285714
2016-01-13 18:10:00,110,0,3.53,757.3,79.0,3.0,38.16666667,0.167,18.755714284285716,41.68428571428571
2016-01-13 18:20:00,100,10,3.37,757.3,81.0,3.0,36.33333333,0.333,18.75142857142857,41.69714285714286
2016-01-13 18:30:00,90,10,3.2,757.3,83.0,3.0,34.5,0.5,18.74714285714285,41.72333333428571
2016-01-13 18:40:00,90,10,3.03,757.3,85.0,3.0,32.66666667,0.667,18.738571428571426,41.74809523857142
2016-01-13 18:50:00,180,10,2.87,757.3,87.0,3.0,30.83333333,0.833,18.734285714285715,41.76976190571428
2016-01-13 19:00:00,140,0,2.7,757.3,89.0,3.0,29.0,1.0,18.742857142857144,41.86619047571429
2016-01-13 19:10:00,100,10,2.78,757.2333333,88.83333333,3.333333333,29.0,1.07,18.751904761428573,42.04857142857143
2016-01-13 19:20:00,110,20,2.87,757.1666667,88.66666667,3.666666667,29.0,1.13,18.77904761857143,42.11095238142858
2016-01-13 19:30:00,340,20,2.95,757.1,88.5,4.0,29.0,1.2,18.77047619,42.20904761857143
2016-01-13 19:40:00,380,20,3.03,757.0333333,88.33333333,4.333333333,29.0,1.27,18.921904762857142,45.93571428571428
2016-01-13 20:00:00,150,20,3.2,756.9,88.0,5.0,29.0,1.4,18.888095237142856,46.13297619
2016-01-13 20:10:00,330,20,3.17,756.9,88.16666667,5.0,30.83333333,1.4,18.90333333285714,46.14428571428572
2016-01-13 20:20:00,420,20,3.13,756.9,88.33333333,5.0,32.66666667,1.4,19.00714285714286,46.75333333428572
2016-01-13 20:30:00,330,20,3.1,756.9,88.5,5.0,34.5,1.4,19.18285714142857,47.98523809571428
2016-01-13 20:40:00,130,20,3.07,756.9,88.66666667,5.0,36.33333333,1.4,19.156666665714287,48.35095238
2016-01-13 20:50:00,130,20,3.03,756.9,88.83333333,5.0,38.16666667,1.4,19.164761904285715,48.31380952285714
2016-01-13 21:00:00,110,20,3.0,756.9,89.0,5.0,40.0,1.4,19.148095238571432,48.20619047571429
2016-01-13 21:10:00,250,10,2.95,756.8166667,88.83333333,5.0,38.16666667,1.32,19.13047619,47.987142857142864
2016-01-13 21:20:00,520,0,2.9,756.7333333,88.66666667,5.0,36.33333333,1.23,19.106666665714283,47.69571428571429
2016-01-13 21:30:00,360,0,2.85,756.65,88.5,5.0,34.5,1.15,19.191428572857145,48.55857142857143
